season,week,game_type,home_team,away_team,home_score,away_score,spread_line,result,home_moneyline,away_moneyline,home_spread_odds,away_spread_odds,div_game,total_line,home_win,is_tie,is_playoff,is_home_fav,spread_bucket,spread_wp_538,ml_wp_close,ml_formula_divergence,spread_open,spread_close_mkt,spread_move,ml_wp_open,ml_wp_close_mkt,ml_formula_divergence_open,home_spread_close_price,away_spread_close_price,home_is_fav_ml,fav_ml_wp,fav_wp_cal,ml_wp_cal,fav_margin,fav_spread,fav_spread_close_price,dog_spread_close_price
2021,18,REG,DEN,KC,24.0,28.0,11.5,-4.0,435.0,-600.0,-110.0,-110.0,1,44.5,0,0,0,0,11.5,0.16043661485240504,0.1790281329923274,0.018591518139922353,10.0,4.0,-6.0,,0.1790281329923274,,-110.0,-110.0,0.0,0.8209718670076727,0.8332510434172608,0.16674895658273925,4.0,11.5,-110.0,-110.0
2021,18,REG,PHI,DAL,26.0,51.0,6.5,-25.0,235.0,-300.0,-110.0,-110.0,1,46.0,0,0,0,0,6.5,0.28182535763658195,0.2846975088967971,0.002872151260215172,7.5,6.5,-1.0,,0.2846975088967971,,-115.0,-105.0,0.0,0.7153024911032029,0.7176049461954138,0.2823950538045862,25.0,6.5,-105.0,-115.0
2021,18,REG,BAL,PIT,13.0,16.0,-3.0,-3.0,-155.0,135.0,-110.0,-110.0,1,41.0,0,0,0,1,-3.0,0.6062878237854281,0.5882115462252725,-0.018076277560155618,-5.5,-3.0,2.5,,0.5882115462252725,,-110.0,-110.0,1.0,0.5882115462252725,0.5739355319440169,0.5739355319440169,-3.0,3.0,-110.0,-110.0
2021,18,REG,CLE,CIN,21.0,16.0,-6.5,5.0,-265.0,215.0,-110.0,-110.0,1,38.0,1,0,0,1,-6.5,0.7181746423634181,0.6957699520733487,-0.022404690290069418,-6.0,-6.5,-0.5,,0.6957699520733487,,-115.0,-105.0,1.0,0.6957699520733487,0.6957019966829298,0.6957019966829298,5.0,6.5,-115.0,-105.0
2021,18,REG,DET,GB,37.0,30.0,4.0,7.0,165.0,-195.0,-110.0,-110.0,1,45.0,1,0,0,0,4.0,0.35993500019711494,0.36341238065906994,0.003477380461955004,3.0,4.0,1.0,,0.36341238065906994,,-110.0,-110.0,0.0,0.6365876193409301,0.628833621743558,0.37116637825644205,-7.0,4.0,-110.0,-110.0
2021,18,REG,HOU,TEN,25.0,28.0,10.5,-3.0,410.0,-575.0,-115.0,-105.0,1,43.0,0,0,0,0,10.5,0.18078005604082745,0.18711018711018712,0.0063301310693596735,11.0,10.5,-0.5,,0.18711018711018712,,-110.0,-110.0,0.0,0.8128898128898129,0.8246390404520199,0.17536095954798014,3.0,10.5,-110.0,-110.0
2021,18,REG,JAX,IND,26.0,11.0,14.0,15.0,650.0,-1000.0,-110.0,-110.0,1,43.0,1,0,0,0,14.0,0.11766170295305857,0.12790697674418605,0.010245273791127482,14.5,14.0,-0.5,,0.12790697674418605,,-110.0,-110.0,0.0,0.872093023255814,0.8864165980273209,0.11358340197267913,-15.0,14.0,-110.0,-110.0
2021,18,REG,MIN,CHI,31.0,17.0,-3.5,14.0,-190.0,160.0,-110.0,-110.0,1,45.5,1,0,0,1,-3.5,0.623326217078607,0.6301020408163266,0.006775823737719566,-3.5,-3.5,0.0,,0.6301020408163266,,-116.0,-104.0,1.0,0.6301020408163266,0.6214778595521346,0.6214778595521346,14.0,3.5,-116.0,-104.0
2021,18,REG,NYG,WAS,7.0,22.0,6.0,-15.0,206.0,-238.0,-109.0,-102.0,1,36.0,0,0,0,0,6.0,0.29661499652817136,0.3169899088419552,0.020374912313783855,6.5,6.0,-0.5,,0.3169899088419552,,-110.0,-110.0,0.0,0.6830100911580448,0.6813391730908078,0.3186608269091922,15.0,6.0,-110.0,-110.0
2021,18,REG,ARI,SEA,30.0,38.0,-5.5,-8.0,-235.0,190.0,-110.0,-110.0,1,48.0,0,0,0,1,-5.5,0.6881562429386404,0.6704377766847024,-0.017718466253938026,-6.5,-5.5,1.0,,0.6704377766847024,,-105.0,-115.0,1.0,0.6704377766847024,0.667152917789536,0.667152917789536,-8.0,5.5,-105.0,-115.0
2021,18,REG,ATL,NO,20.0,30.0,4.5,-10.0,186.0,-213.0,-100.0,-111.0,1,40.0,0,0,0,0,4.5,0.3435301114784084,0.33941312975774796,-0.00411698172066044,6.0,4.5,-1.5,,0.33941312975774796,,-110.0,-110.0,0.0,0.660586870242252,0.6560174310599751,0.3439825689400249,10.0,4.5,-110.0,-110.0
2021,18,REG,BUF,NYJ,27.0,10.0,-16.0,17.0,-1250.0,750.0,-110.0,-110.0,1,43.0,1,0,0,1,-16.0,0.9090909090909091,0.8872651356993738,-0.02182577339153524,-16.5,-16.0,0.5,,0.8872651356993738,,-105.0,-115.0,1.0,0.8872651356993738,0.9016725032714339,0.9016725032714339,17.0,16.0,-105.0,-115.0
2021,18,REG,LAR,SF,24.0,27.0,-3.0,-3.0,-170.0,150.0,-115.0,-105.0,1,46.5,0,0,0,1,-3.0,0.6062878237854281,0.6115107913669064,0.005222967581478333,-5.5,-3.5,2.0,,0.6115107913669064,,100.0,-120.0,1.0,0.6115107913669064,0.6003801434479826,0.6003801434479826,-3.0,3.0,100.0,-120.0
2021,18,REG,MIA,NE,33.0,24.0,6.0,9.0,200.0,-250.0,-110.0,-110.0,1,41.0,1,0,0,0,6.0,0.29661499652817136,0.3181818181818181,0.02156682165364676,5.5,5.5,0.0,,0.3181818181818181,,-107.0,-113.0,0.0,0.6818181818181819,0.6799956284663301,0.3200043715336699,-9.0,6.0,-113.0,-107.0
2021,18,REG,TB,CAR,41.0,17.0,-11.0,24.0,-510.0,375.0,-110.0,-110.0,1,43.0,1,0,0,1,-11.0,0.8296328234313434,0.798845836768343,-0.030786986663000393,-8.0,-10.5,-2.5,,0.798845836768343,,-115.0,-105.0,1.0,0.798845836768343,0.8095622850737932,0.8095622850737932,24.0,11.0,-115.0,-105.0
2021,18,REG,OAK,LAC,35.0,32.0,3.5,3.0,155.0,-180.0,-110.0,-110.0,1,48.0,1,0,0,0,3.5,0.37667378292139303,0.37889039242219213,0.002216609500799105,3.0,3.0,0.0,,0.37889039242219213,,-105.0,-115.0,0.0,0.6211096075778079,0.6112746937615189,0.3887253062384811,-3.0,3.5,-115.0,-105.0
2021,19,WC,CIN,OAK,26.0,19.0,-6.0,7.0,-248.0,214.0,-109.0,-103.0,0,48.5,1,0,1,1,-6.0,0.7033850034718286,0.691138880999716,-0.012246122472112653,-6.0,-6.0,0.0,,0.691138880999716,,,,1.0,0.691138880999716,0.6904936331849555,0.6904936331849555,7.0,6.0,,
2021,19,WC,BUF,NE,47.0,17.0,-4.5,30.0,-207.0,181.0,-100.0,-111.0,1,43.0,1,0,1,1,-4.5,0.6564698885215916,0.6545399304578752,-0.0019299580637164304,-4.5,-4.5,0.0,,0.6545399304578752,,,,1.0,0.6545399304578752,0.6491746143310977,0.6491746143310977,30.0,4.5,,
2021,19,WC,TB,PHI,31.0,15.0,-7.5,16.0,-352.0,293.0,-104.0,-107.0,0,45.5,1,0,1,1,-7.5,0.7463684512501709,0.7537267892947433,0.007358338044572421,-7.5,-7.5,0.0,,0.7537267892947433,,,,1.0,0.7537267892947433,0.7603091854982645,0.7603091854982645,16.0,7.5,,
2021,19,WC,DAL,SF,17.0,23.0,-3.0,-6.0,-162.0,144.0,-112.0,100.0,0,51.0,0,0,1,1,-3.0,0.6062878237854281,0.6013875365141188,-0.0049002872713093115,-3.0,-3.0,0.0,,0.6013875365141188,,,,1.0,0.6013875365141188,0.5888891540180993,0.5888891540180993,-6.0,3.0,,
2021,19,WC,KC,PIT,42.0,21.0,-13.0,21.0,-697.0,522.0,111.0,-124.0,0,46.0,1,0,1,1,-13.0,0.8665566437895401,0.8447102101575499,-0.021846433631990236,-13.0,-13.0,0.0,,0.8447102101575499,,,,1.0,0.8447102101575499,0.8582416962751784,0.8582416962751784,21.0,13.0,,
2021,19,WC,LAR,ARI,34.0,11.0,-4.0,23.0,-179.0,158.0,105.0,-117.0,1,49.5,1,0,1,1,-4.0,0.6400649998028851,0.6233902972381955,-0.016674702564689614,-4.0,-4.0,0.0,,0.6233902972381955,,,,1.0,0.6233902972381955,0.613862823135375,0.613862823135375,23.0,4.0,,
2021,20,DIV,TEN,CIN,16.0,19.0,-4.0,-3.0,-191.0,170.0,-102.0,-109.0,0,48.5,0,0,1,1,-4.0,0.6400649998028851,0.6392711044998141,-0.0007938953030710572,-4.0,-4.0,0.0,,0.6392711044998141,,,,1.0,0.6392711044998141,0.6318762084380971,0.6318762084380971,-3.0,4.0,,
2021,20,DIV,GB,SF,10.0,13.0,-5.5,-3.0,-261.0,228.0,-114.0,102.0,0,47.0,0,0,1,1,-5.5,0.6881562429386404,0.7033884379005488,0.015232194961908418,-5.5,-5.5,0.0,,0.7033884379005488,,,,1.0,0.7033884379005488,0.7042580382030155,0.7042580382030155,-3.0,5.5,,
2021,20,DIV,TB,LAR,27.0,30.0,-2.5,-3.0,-145.0,131.0,-121.0,108.0,0,48.0,0,0,1,1,-2.5,0.5889869159604855,0.5775497887748944,-0.01143712718559109,-2.5,-2.5,0.0,,0.5775497887748944,,,,1.0,0.5775497887748944,0.5618411593510234,0.5618411593510234,-3.0,2.5,,
2021,20,DIV,KC,BUF,42.0,36.0,-2.5,6.0,-138.0,124.0,-110.0,-101.0,0,54.0,1,0,1,1,-2.5,0.5889869159604855,0.5649948822927329,-0.0239920336677526,-2.5,-2.5,0.0,,0.5649948822927329,,,,1.0,0.5649948822927329,0.5476103783097543,0.5476103783097543,6.0,2.5,,
2021,21,CON,KC,CIN,24.0,27.0,-7.0,-3.0,-320.0,250.0,-115.0,-105.0,0,54.5,0,0,1,1,-7.0,0.7325072897556676,0.7272727272727274,-0.005234562482940186,-7.0,-7.0,0.0,,0.7272727272727274,,,,1.0,0.7272727272727274,0.7309688059330175,0.7309688059330175,-3.0,7.0,,
2021,21,CON,LAR,SF,20.0,17.0,-3.5,3.0,-180.0,155.0,-110.0,-110.0,1,45.5,1,0,1,1,-3.5,0.623326217078607,0.6211096075778079,-0.0022166095007991604,-3.5,-3.5,0.0,,0.6211096075778079,,,,1.0,0.6211096075778079,0.6112746937615189,0.6112746937615189,3.0,3.5,,
2021,22,SB,CIN,LAR,20.0,23.0,4.5,-3.0,160.0,-190.0,-110.0,-110.0,0,48.5,0,0,1,0,4.5,0.3435301114784084,0.3698979591836735,0.026367847705265124,4.5,4.5,0.0,,0.3698979591836735,,,,0.0,0.6301020408163265,0.6214778595521345,0.3785221404478655,3.0,4.5,,
2022,1,REG,LAR,BUF,10.0,31.0,1.0,-21.0,106.0,-117.0,101.0,-112.0,0,51.5,0,0,0,0,1.0,0.4640840730548977,0.47377843762281124,0.00969436456791356,2.5,2.0,-0.5,,0.47377843762281124,,-112.0,-108.0,0.0,0.5262215623771888,0.5037878137926846,0.49621218620731544,21.0,1.0,-108.0,-112.0
2022,1,REG,ATL,NO,26.0,27.0,6.0,-1.0,201.0,-228.0,-107.0,-103.0,1,43.5,0,0,0,0,6.0,0.29661499652817136,0.3233821035611469,0.026767107032975523,5.5,5.5,0.0,,0.3233821035611469,,-110.0,-110.0,0.0,0.6766178964388532,0.6741302901768277,0.3258697098231723,1.0,6.0,-110.0,-110.0
2022,1,REG,CAR,CLE,24.0,26.0,-2.5,-2.0,-125.0,114.0,102.0,-112.0,0,42.5,0,0,0,1,-2.5,0.5889869159604855,0.5431472081218274,-0.045839707838658095,1.0,-1.0,-2.0,,0.5431472081218274,,-113.0,-107.0,1.0,0.5431472081218274,0.5228890009993057,0.5228890009993057,-2.0,2.5,-113.0,-107.0
2022,1,REG,CHI,SF,19.0,10.0,6.5,9.0,217.0,-248.0,-111.0,100.0,0,38.0,1,0,0,0,6.5,0.28182535763658195,0.30683501446004086,0.025009656823458903,7.0,6.5,-0.5,,0.30683501446004086,,-110.0,-110.0,0.0,0.6931649855399591,0.6927729620258029,0.30722703797419715,-9.0,6.5,-110.0,-110.0
2022,1,REG,CIN,PIT,20.0,23.0,-7.5,-3.0,-308.0,264.0,107.0,-119.0,1,44.5,0,0,0,1,-7.5,0.7463684512501709,0.7331798681594643,-0.013188583090706585,-7.0,-7.0,0.0,,0.7331798681594643,,-117.0,-103.0,1.0,0.7331798681594643,0.7375448777609809,0.7375448777609809,-3.0,7.5,-117.0,-103.0
2022,1,REG,DET,PHI,35.0,38.0,6.0,-3.0,211.0,-240.0,-100.0,-110.0,0,49.0,0,0,0,0,6.0,0.29661499652817136,0.312960235640648,0.01634523911247665,5.5,5.5,0.0,,0.312960235640648,,-107.0,-113.0,0.0,0.687039764359352,0.6858791936453986,0.3141208063546014,3.0,6.0,-113.0,-107.0
2022,1,REG,HOU,IND,20.0,20.0,7.0,0.0,250.0,-290.0,-107.0,-103.0,1,46.0,0,1,0,0,7.0,0.2674927102443324,0.2775800711743772,0.010087360930044809,7.0,7.0,0.0,,0.2775800711743772,,-107.0,-113.0,0.0,0.7224199288256228,0.7255569567022632,0.27444304329773683,-0.0,7.0,-113.0,-107.0
2022,1,REG,MIA,NE,20.0,7.0,-3.0,13.0,-155.0,140.0,-106.0,-104.0,1,47.0,1,0,0,1,-3.0,0.6062878237854281,0.5933014354066986,-0.012986388378729563,-3.5,-3.5,0.0,,0.5933014354066986,,-103.0,-117.0,1.0,0.5933014354066986,0.5797114555067031,0.5797114555067031,13.0,3.0,-103.0,-117.0
2022,1,REG,NYJ,BAL,9.0,24.0,6.5,-15.0,231.0,-265.0,-107.0,-103.0,0,44.0,0,0,0,0,6.5,0.28182535763658195,0.29384534879040375,0.012019991153821796,7.0,7.0,0.0,,0.29384534879040375,,-115.0,-105.0,0.0,0.7061546512095962,0.7073607014777078,0.2926392985222922,15.0,6.5,-105.0,-115.0
2022,1,REG,WAS,JAX,28.0,22.0,-3.0,6.0,-159.0,143.0,-110.0,-101.0,0,43.5,1,0,0,1,-3.0,0.6062878237854281,0.5986798270759409,-0.007607996709487197,-2.5,-3.0,-0.5,,0.5986798270759409,,-110.0,-110.0,1.0,0.5986798270759409,0.5858157425445766,0.5858157425445766,6.0,3.0,-110.0,-110.0
2022,1,REG,ARI,KC,21.0,44.0,6.0,-23.0,221.0,-252.0,-104.0,-107.0,0,54.0,0,0,0,0,6.0,0.29661499652817136,0.30320780070978187,0.006592804181610512,6.5,6.5,0.0,,0.30320780070978187,,-115.0,-105.0,0.0,0.6967921992902182,0.6968509423982088,0.3031490576017912,23.0,6.0,-105.0,-115.0
2022,1,REG,LAC,OAK,24.0,19.0,-3.5,5.0,-180.0,161.0,-104.0,-106.0,1,52.5,1,0,0,1,-3.5,0.623326217078607,0.6265670845558816,0.0032408674772745893,-3.0,-3.5,-0.5,,0.6265670845558816,,-110.0,-110.0,1.0,0.6265670845558816,0.6174674540650371,0.6174674540650371,5.0,3.5,-110.0,-110.0
2022,1,REG,MIN,GB,23.0,7.0,-2.5,16.0,-125.0,113.0,105.0,-116.0,1,47.0,1,0,0,1,-2.5,0.5889869159604855,0.5419847328244275,-0.04700218313605797,-2.0,-2.0,0.0,,0.5419847328244275,,-111.0,-109.0,1.0,0.5419847328244275,0.5215755220367615,0.5215755220367615,16.0,2.5,-111.0,-109.0
2022,1,REG,TEN,NYG,20.0,21.0,-5.5,-1.0,-239.0,209.0,-102.0,-108.0,0,43.5,0,0,0,1,-5.5,0.6881562429386404,0.685385750480274,-0.002770492458366469,-5.5,-5.5,0.0,,0.685385750480274,,-107.0,-113.0,1.0,0.685385750480274,0.684016141910833,0.684016141910833,-1.0,5.5,-107.0,-113.0
2022,1,REG,DAL,TB,3.0,19.0,2.5,-16.0,120.0,-133.0,-102.0,-108.0,0,49.5,0,0,0,0,2.5,0.41101308403951453,0.4433028919330289,0.03228980789351438,2.5,2.5,0.0,,0.4433028919330289,,-110.0,-110.0,0.0,0.5566971080669711,0.5382138420275403,0.4617861579724597,16.0,2.5,-110.0,-110.0
2022,1,REG,SEA,DEN,17.0,16.0,6.0,1.0,221.0,-253.0,-103.0,-107.0,0,44.0,1,0,0,0,6.0,0.29661499652817136,0.3029704839803284,0.006355487452157027,7.0,6.5,-0.5,,0.3029704839803284,,-113.0,-107.0,0.0,0.6970295160196716,0.6971176336794205,0.3028823663205795,-1.0,6.0,-107.0,-113.0
2022,2,REG,KC,LAC,27.0,24.0,-4.0,3.0,-188.0,167.0,102.0,-113.0,1,52.5,1,0,0,1,-4.0,0.6400649998028851,0.6354245784596689,-0.004640421343216183,-4.0,-4.0,0.0,,0.6354245784596689,,-108.0,-112.0,1.0,0.6354245784596689,0.6275147605527583,0.6275147605527583,3.0,4.0,-108.0,-112.0
2022,2,REG,BAL,MIA,38.0,42.0,-3.0,-4.0,-164.0,148.0,-114.0,103.0,0,44.0,0,0,0,1,-3.0,0.6062878237854281,0.6063931297709924,0.00010530598556424131,-3.0,-3.0,0.0,,0.6063931297709924,,-120.0,100.0,1.0,0.6063931297709924,0.5945710328763316,0.5945710328763316,-4.0,3.0,-120.0,100.0
2022,2,REG,CLE,NYJ,30.0,31.0,-6.5,-1.0,-235.0,207.0,100.0,-111.0,0,38.5,0,0,0,1,-6.5,0.7181746423634181,0.6829002792370676,-0.03527436312635046,-6.0,-6.5,-0.5,,0.6829002792370676,,-110.0,-110.0,1.0,0.6829002792370676,0.681215403632424,0.681215403632424,-1.0,6.5,-110.0,-110.0
2022,2,REG,DET,WAS,36.0,27.0,1.0,9.0,103.0,-114.0,-103.0,-107.0,0,48.5,1,0,0,0,1.0,0.4640840730548977,0.48044542229805576,0.016361349243158074,-1.0,0.0,1.0,,0.48044542229805576,,-105.0,-115.0,0.0,0.5195545777019442,0.4962788720468093,0.5037211279531907,-9.0,1.0,-115.0,-105.0
2022,2,REG,JAX,IND,24.0,0.0,3.0,24.0,142.0,-157.0,-103.0,-107.0,1,43.5,1,0,0,0,3.0,0.3937121762145718,0.4034916946651176,0.00977951845054581,3.0,3.0,0.0,,0.4034916946651176,,-109.0,-111.0,0.0,0.5965083053348824,0.5833510451386681,0.4166489548613319,-24.0,3.0,-111.0,-109.0
2022,2,REG,NO,TB,10.0,20.0,2.5,-10.0,124.0,-138.0,-102.0,-109.0,1,44.0,0,0,0,0,2.5,0.41101308403951453,0.43500511770726713,0.0239920336677526,2.5,2.5,0.0,,0.43500511770726713,,-101.0,-119.0,0.0,0.5649948822927329,0.5476103783097543,0.45238962169024566,10.0,2.5,-119.0,-101.0
2022,2,REG,NYG,CAR,19.0,16.0,1.0,3.0,103.0,-114.0,-104.0,-106.0,0,44.0,1,0,0,0,1.0,0.4640840730548977,0.48044542229805576,0.016361349243158074,1.0,1.0,0.0,,0.48044542229805576,,-108.0,-112.0,0.0,0.5195545777019442,0.4962788720468093,0.5037211279531907,-3.0,1.0,-112.0,-108.0
2022,2,REG,PIT,NE,14.0,17.0,3.0,-3.0,135.0,-150.0,-109.0,-102.0,0,40.0,0,0,0,0,3.0,0.3937121762145718,0.41493775933609955,0.02122558312152778,3.0,3.0,0.0,,0.41493775933609955,,-110.0,-110.0,0.0,0.5850622406639004,0.5703623512280989,0.42963764877190114,3.0,3.0,-110.0,-110.0
2022,2,REG,LAR,ATL,31.0,27.0,-10.5,4.0,-473.0,385.0,103.0,-113.0,0,46.5,1,0,0,1,-10.5,0.8192199439591725,0.8001430041331682,-0.019076939826004335,-10.5,-10.0,0.5,,0.8001430041331682,,-109.0,-111.0,1.0,0.8001430041331682,0.8109605019051449,0.8109605019051449,4.0,10.5,-109.0,-111.0
2022,2,REG,SF,SEA,27.0,7.0,-8.5,20.0,-379.0,318.0,102.0,-113.0,1,40.0,1,0,0,1,-8.5,0.7726346900351523,0.7678386211843623,-0.004796068850789981,-8.0,-8.0,0.0,,0.7678386211843623,,-112.0,-108.0,1.0,0.7678386211843623,0.7758329578648003,0.7758329578648003,20.0,8.5,-112.0,-108.0
2022,2,REG,DAL,CIN,20.0,17.0,7.5,3.0,260.0,-303.0,-122.0,110.0,0,42.0,1,0,0,0,7.5,0.25363154874982896,0.26978176462712544,0.01615021587729648,8.0,7.0,-1.0,,0.26978176462712544,,-102.0,-118.0,0.0,0.7302182353728746,0.7342494965005583,0.26575050349944174,-3.0,7.5,-118.0,-102.0
2022,2,REG,DEN,HOU,16.0,9.0,-10.5,7.0,-481.0,391.0,103.0,-114.0,0,46.0,1,0,0,1,-10.5,0.8192199439591725,0.8025629436811645,-0.016657000278007983,-10.0,-10.0,0.0,,0.8025629436811645,,-110.0,-110.0,1.0,0.8025629436811645,0.8135659553229305,0.8135659553229305,7.0,10.5,-110.0,-110.0
2022,2,REG,OAK,ARI,23.0,29.0,-5.5,-6.0,-223.0,197.0,100.0,-110.0,0,51.5,0,0,0,1,-5.5,0.6881562429386404,0.6721843886695558,-0.01597185426908465,-5.0,-5.5,-0.5,,0.6721843886695558,,-111.0,-109.0,1.0,0.6721843886695558,0.6691255684700271,0.6691255684700271,-6.0,5.5,-111.0,-109.0
2022,2,REG,GB,CHI,27.0,10.0,-10.5,17.0,-420.0,348.0,100.0,-111.0,1,42.0,1,0,0,1,-10.5,0.8192199439591725,0.7834776815456361,-0.035742262413536396,-9.0,-10.0,-1.0,,0.7834776815456361,,-110.0,-110.0,1.0,0.7834776815456361,0.7929154701999421,0.7929154701999421,17.0,10.5,-110.0,-110.0
2022,2,REG,BUF,TEN,41.0,7.0,-10.0,34.0,-395.0,329.0,104.0,-115.0,0,47.5,1,0,0,1,-10.0,0.8083176725494586,0.7739261492087415,-0.034391523340717156,-10.0,-10.0,0.0,,0.7739261492087415,,-105.0,-115.0,1.0,0.7739261492087415,0.7824983342886617,0.7824983342886617,34.0,10.0,-105.0,-115.0
2022,2,REG,PHI,MIN,24.0,7.0,-2.5,17.0,-141.0,127.0,-117.0,106.0,0,49.5,1,0,0,1,-2.5,0.5889869159604855,0.5704635785196144,-0.01852333744087109,-1.5,-3.0,-1.5,,0.5704635785196144,,-104.0,-116.0,1.0,0.5704635785196144,0.5538072917338356,0.5538072917338356,17.0,2.5,-104.0,-116.0
2022,3,REG,CLE,PIT,29.0,17.0,-4.5,12.0,-206.0,183.0,101.0,-111.0,1,38.0,1,0,0,1,-4.5,0.6564698885215916,0.6557852820085941,-0.0006846065129975099,-4.0,-4.0,0.0,,0.6557852820085941,,-115.0,-105.0,1.0,0.6557852820085941,0.6505842885913079,0.6505842885913079,12.0,4.5,-115.0,-105.0
2022,3,REG,CAR,NO,22.0,14.0,2.0,8.0,112.0,-123.0,-109.0,-102.0,1,41.0,1,0,0,0,2.0,0.4285368825916186,0.46097238299983456,0.03243550040821597,2.0,2.0,0.0,,0.46097238299983456,,-110.0,-110.0,0.0,0.5390276170001654,0.5182352736223678,0.48176472637763224,-8.0,2.0,-110.0,-110.0
2022,3,REG,CHI,HOU,23.0,20.0,-3.0,3.0,-156.0,141.0,-103.0,-107.0,0,40.0,1,0,0,1,-3.0,0.6062878237854281,0.5949110703209063,-0.011376753464521827,-2.5,-3.0,-0.5,,0.5949110703209063,,-110.0,-110.0,1.0,0.5949110703209063,0.5815382472879737,0.5815382472879737,3.0,3.0,-110.0,-110.0
2022,3,REG,IND,KC,20.0,17.0,4.5,3.0,177.0,-199.0,-114.0,103.0,0,51.0,1,0,0,0,4.5,0.3435301114784084,0.35166954823988805,0.008139436761479657,5.0,5.0,0.0,,0.35166954823988805,,-112.0,-108.0,0.0,0.648330451760112,0.6421428713100126,0.3578571286899874,-3.0,4.5,-108.0,-112.0
2022,3,REG,MIA,BUF,21.0,19.0,4.0,2.0,175.0,-196.0,-106.0,-104.0,1,54.0,1,0,0,0,4.0,0.35993500019711494,0.35449101796407184,-0.005443982233043099,5.0,4.0,-1.0,,0.35449101796407184,,-107.0,-113.0,0.0,0.6455089820359281,0.6389462921877965,0.3610537078122035,-2.0,4.0,-113.0,-107.0
2022,3,REG,MIN,DET,28.0,24.0,-6.5,4.0,-266.0,232.0,-110.0,-101.0,1,52.0,1,0,0,1,-6.5,0.7181746423634181,0.7069937235814012,-0.01118091878201688,-6.5,-6.5,0.0,,0.7069937235814012,,-110.0,-110.0,1.0,0.7069937235814012,0.7083013922647874,0.7083013922647874,4.0,6.5,-110.0,-110.0
2022,3,REG,NE,BAL,26.0,37.0,2.5,-11.0,129.0,-143.0,104.0,-114.0,0,45.5,0,0,0,0,2.5,0.41101308403951453,0.4259645555419216,0.014951471502407054,2.0,2.5,0.5,,0.4259645555419216,,-107.0,-113.0,0.0,0.5740354444580784,0.5578563079971784,0.44214369200282155,11.0,2.5,-113.0,-107.0
2022,3,REG,NYJ,CIN,12.0,27.0,6.5,-15.0,220.0,-247.0,-115.0,104.0,0,46.0,0,0,0,0,6.5,0.28182535763658195,0.3050817654299279,0.023256407793345923,6.0,6.5,0.5,,0.3050817654299279,,-115.0,-105.0,0.0,0.6949182345700722,0.6947445111892856,0.3052554888107144,15.0,6.5,-105.0,-115.0
2022,3,REG,TEN,OAK,24.0,22.0,1.5,2.0,117.0,-130.0,103.0,-113.0,0,45.5,1,0,0,0,1.5,0.44624175535537913,0.4491310290958797,0.0028892737405005753,2.0,2.0,0.0,,0.4491310290958797,,-115.0,-105.0,0.0,0.5508689709041203,0.5316190717861937,0.4683809282138063,-2.0,1.5,-105.0,-115.0
2022,3,REG,WAS,PHI,8.0,24.0,6.0,-16.0,210.0,-240.0,-112.0,102.0,1,47.0,0,0,0,0,6.0,0.29661499652817136,0.3136531365313653,0.017038140003193925,7.0,6.5,-0.5,,0.3136531365313653,,-115.0,-105.0,0.0,0.6863468634686347,0.6850987979285376,0.31490120207146244,16.0,6.0,-105.0,-115.0
2022,3,REG,LAC,JAX,10.0,38.0,-6.5,-28.0,-252.0,220.0,-104.0,-106.0,0,46.0,0,0,0,1,-6.5,0.7181746423634181,0.696132596685083,-0.02204204567833512,-3.5,-7.0,-3.5,,0.696132596685083,,101.0,-121.0,1.0,0.696132596685083,0.6961096187854552,0.6961096187854552,-28.0,6.5,101.0,-121.0
2022,3,REG,ARI,LAR,12.0,20.0,3.5,-8.0,153.0,-171.0,-115.0,104.0,1,49.0,0,0,0,0,3.5,0.37667378292139303,0.38514560209200854,0.008471819170615513,3.0,3.0,0.0,,0.38514560209200854,,105.0,-125.0,0.0,0.6148543979079915,0.6041753507851481,0.39582464921485194,8.0,3.5,-125.0,105.0
2022,3,REG,SEA,ATL,23.0,27.0,-1.0,-4.0,-106.0,-104.0,102.0,-112.0,0,43.0,0,0,0,1,-1.0,0.5359159269451023,0.5023229882921391,-0.0335929386529632,0.0,-1.0,-1.0,,0.5023229882921391,,-106.0,-114.0,1.0,0.5023229882921391,0.47691689617783406,0.47691689617783406,-4.0,1.0,-106.0,-114.0
2022,3,REG,TB,GB,12.0,14.0,-1.0,-2.0,-123.0,112.0,-115.0,105.0,0,41.5,0,0,0,1,-1.0,0.5359159269451023,0.5390276170001653,0.0031116900550630655,0.0,-1.0,-1.0,,0.5390276170001653,,-115.0,-105.0,1.0,0.5390276170001653,0.5182352736223677,0.5182352736223677,-2.0,1.0,-115.0,-105.0
2022,3,REG,DEN,SF,11.0,10.0,1.0,1.0,-101.0,-110.0,-108.0,-102.0,0,44.0,1,0,0,0,1.0,0.4640840730548977,0.489612188365651,0.02552811531075333,2.0,1.5,-0.5,,0.489612188365651,,-110.0,-110.0,0.0,0.510387811634349,0.4859701323601344,0.5140298676398656,-1.0,1.0,-110.0,-110.0
2022,3,REG,NYG,DAL,16.0,23.0,-1.0,-7.0,-120.0,109.0,-113.0,103.0,1,38.5,0,0,0,1,-1.0,0.5359159269451023,0.5327102803738317,-0.0032056465712705373,-1.0,-1.0,0.0,,0.5327102803738317,,-110.0,-110.0,1.0,0.5327102803738317,0.5111044568626399,0.5111044568626399,-7.0,1.0,-110.0,-110.0
