number,signed_margin,fav_spread,distance,n_bucket,empirical_rate,baseline_rate,excess_rate
21,21,6.5,14.5,239,0.02510460251046025,0.015435401248223337,0.009669201262236913
21,21,7.0,14.0,337,0.020771513353115726,0.015950335124077692,0.004821178229038034
21,21,7.5,13.5,230,0.034782608695652174,0.016687678018128625,0.01809493067752355
21,21,8.0,13.0,56,0.07142857142857142,0.017685272741844765,0.05374329868672666
21,21,8.5,12.5,58,0.017241379310344827,0.018877379462191073,-0.001636000151846246
21,21,9.0,12.0,109,0.027522935779816515,0.020014034920850635,0.00750890085896588
21,21,9.5,11.5,129,0.031007751937984496,0.020912877371820668,0.010094874566163828
21,21,10.0,11.0,163,0.024539877300613498,0.021868611873175375,0.002671265427438122
21,21,10.5,10.5,108,0.018518518518518517,0.02279241380310368,-0.004273895284585164
21,21,11.0,10.0,58,0.034482758620689655,0.02379166196242199,0.010691096658267663
21,21,12.5,8.5,35,0.02857142857142857,0.026433644372743585,0.0021377841986849853
21,21,13.0,8.0,59,0.05084745762711865,0.026884261755179235,0.023963195871939413
21,21,13.5,7.5,50,0.02,0.028000350038372503,-0.008000350038372503
21,21,14.0,7.0,79,0.0379746835443038,0.028578781135789343,0.009395902408514456
21,-21,1.0,22.0,218,0.0,0.007497397830435429,-0.007497397830435429
21,-21,1.5,22.5,102,0.0,0.008358054715341385,-0.008358054715341385
21,-21,2.0,23.0,107,0.0,0.009144705664150632,-0.009144705664150632
21,-21,2.5,23.5,420,0.007142857142857143,0.009270548739768862,-0.00212769159691172
21,-21,3.0,24.0,784,0.006377551020408163,0.006640077626295641,-0.00026252660588747725
21,-21,3.5,24.5,517,0.0038684719535783366,0.003612475255615632,0.00025599669796270465
21,-21,4.0,25.0,248,0.008064516129032258,0.0026149703629770936,0.005449545766055164
21,-21,4.5,25.5,189,0.010582010582010581,0.00239484603424142,0.008187164547769162
21,-21,5.0,26.0,115,0.008695652173913044,0.0024473455201125534,0.00624830665380049
21,-21,5.5,26.5,213,0.009389671361502348,0.002534714286258095,0.006854957075244253
21,-21,6.0,27.0,242,0.0,0.0023310831769342297,-0.0023310831769342297
21,-21,6.5,27.5,239,0.0041841004184100415,0.001895638633479562,0.0022884617849304794
21,-21,7.0,28.0,337,0.0,0.0013932168048525183,-0.0013932168048525183
21,-21,7.5,28.5,230,0.004347826086956522,0.00110794019159999,0.0032398858953565316
21,-21,8.0,29.0,56,0.0,0.0009668755888514509,-0.0009668755888514509
21,-21,8.5,29.5,58,0.0,0.0009526352023422752,-0.0009526352023422752
21,-21,9.0,30.0,109,0.01834862385321101,0.0012436771156178748,0.017104946737593135
21,-21,9.5,30.5,129,0.0,0.0010399706024445,-0.0010399706024445
21,-21,10.0,31.0,163,0.0,0.0009164926194188017,-0.0009164926194188017
21,-21,10.5,31.5,108,0.0,0.0008249293917359824,-0.0008249293917359824
21,-21,11.0,32.0,58,0.0,0.0006881262969459423,-0.0006881262969459423
21,-21,12.5,33.5,35,0.0,0.0005072079180228614,-0.0005072079180228614
21,-21,13.0,34.0,59,0.0,0.000554092072152043,-0.000554092072152043
21,-21,13.5,34.5,50,0.0,0.00042629866548118007,-0.00042629866548118007
21,-21,14.0,35.0,79,0.0,0.0004103575943270757,-0.0004103575943270757
22,22,1.0,21.0,218,0.0045871559633027525,0.007921393874103564,-0.003334237910800812
22,22,1.5,20.5,102,0.00980392156862745,0.008818498205066732,0.0009854233635607189
22,22,2.0,20.0,107,0.0,0.00980073607264215,-0.00980073607264215
22,22,2.5,19.5,420,0.002380952380952381,0.011357025400104649,-0.008976073019152268
22,22,3.0,19.0,784,0.007653061224489796,0.010843929515135577,-0.0031908682906457812
22,22,3.5,18.5,517,0.0019342359767891683,0.009256984628995229,-0.0073227486522060604
22,22,4.0,18.0,248,0.0,0.009145924252243325,-0.009145924252243325
22,22,4.5,17.5,189,0.005291005291005291,0.009914655403231753,-0.0046236501122264625
22,22,5.0,17.0,115,0.0,0.011164194155091223,-0.011164194155091223
22,22,5.5,16.5,213,0.014084507042253521,0.012396684878510063,0.0016878221637434583
22,22,6.0,16.0,242,0.012396694214876033,0.013199524959077821,-0.0008028307442017879
22,22,6.5,15.5,239,0.0041841004184100415,0.013730239988116861,-0.009546139569706819
22,22,7.0,15.0,337,0.017804154302670624,0.014113631360559395,0.003690522942111229
22,22,7.5,14.5,230,0.017391304347826087,0.014752368124635774,0.002638936223190313
22,22,8.0,14.0,56,0.03571428571428571,0.015694675251407858,0.020019610462877854
22,22,8.5,13.5,58,0.05172413793103448,0.01690309184058654,0.03482104609044794
22,22,9.0,13.0,109,0.01834862385321101,0.01820653499670541,0.0001420888565056011
22,22,9.5,12.5,129,0.007751937984496124,0.019047910883455327,-0.011295972898959204
22,22,10.0,12.0,163,0.0,0.019994394505485992,-0.019994394505485992
22,22,10.5,11.5,108,0.0,0.02091909032785359,-0.02091909032785359
22,22,11.0,11.0,58,0.05172413793103448,0.021909191633797218,0.029814946297237264
22,22,12.5,9.5,35,0.02857142857142857,0.024657926559256343,0.003913502012172228
22,22,13.0,9.0,59,0.0,0.025264036933698955,-0.025264036933698955
22,22,13.5,8.5,50,0.0,0.026320555195995517,-0.026320555195995517
22,22,14.0,8.0,79,0.0,0.027021593568223548,-0.027021593568223548
22,-22,1.0,23.0,218,0.0045871559633027525,0.007105835133665128,-0.0025186791703623755
22,-22,1.5,23.5,102,0.0,0.008138220567908312,-0.008138220567908312
22,-22,2.0,24.0,107,0.009345794392523364,0.008922884982629978,0.0004229094098933857
22,-22,2.5,24.5,420,0.0,0.008780976746322444,-0.008780976746322444
22,-22,3.0,25.0,784,0.008928571428571428,0.005977179944763974,0.0029513914838074544
22,-22,3.5,25.5,517,0.0,0.003028479568485654,-0.003028479568485654
22,-22,4.0,26.0,248,0.0,0.0021235784444032287,-0.0021235784444032287
22,-22,4.5,26.5,189,0.0,0.001941540562483482,-0.001941540562483482
22,-22,5.0,27.0,115,0.0,0.001995091151308055,-0.001995091151308055
22,-22,5.5,27.5,213,0.004694835680751174,0.002082080795203287,0.002612754885547887
22,-22,6.0,28.0,242,0.0,0.0019115360678745312,-0.0019115360678745312
22,-22,6.5,28.5,239,0.0,0.0015347219415549407,-0.0015347219415549407
22,-22,7.0,29.0,337,0.0,0.0011050040143693414,-0.0011050040143693414
22,-22,7.5,29.5,230,0.0,0.0008683739589635088,-0.0008683739589635088
22,-22,8.0,30.0,56,0.0,0.0007538580122400743,-0.0007538580122400743
22,-22,8.5,30.5,58,0.0,0.0007444373697859825,-0.0007444373697859825
22,-22,9.0,31.0,109,0.0,0.001001439965140553,-0.001001439965140553
22,-22,9.5,31.5,129,0.0,0.0008308377682602758,-0.0008308377682602758
22,-22,10.0,32.0,163,0.0,0.0007281407475560896,-0.0007281407475560896
22,-22,10.5,32.5,108,0.0,0.0006539170795134752,-0.0006539170795134752
22,-22,11.0,33.0,58,0.0,0.0005397411220479019,-0.0005397411220479019
22,-22,12.5,34.5,35,0.0,0.0003954120803024046,-0.0003954120803024046
22,-22,13.0,35.0,59,0.0,0.00043645570573209406,-0.00043645570573209406
23,23,1.0,22.0,218,0.0,0.007497397830435429,-0.007497397830435429
23,23,1.5,21.5,102,0.0,0.008584788087169015,-0.008584788087169015
23,23,2.0,21.0,107,0.0,0.009584324825820986,-0.009584324825820986
23,23,2.5,20.5,420,0.004761904761904762,0.010819891303768703,-0.0060579865418639404
23,23,3.0,20.0,784,0.01020408163265306,0.009883926658351349,0.0003201549743017118
23,23,3.5,19.5,517,0.01160541586073501,0.008032083951349316,0.0035733319093856943
23,23,4.0,19.0,248,0.008064516129032258,0.007823456168920075,0.00024105996011218253
23,23,4.5,18.5,189,0.015873015873015872,0.008521927648283356,0.007351088224732516
23,23,5.0,18.0,115,0.034782608695652174,0.009714002846424817,0.025068605849227356
23,23,5.5,17.5,213,0.0,0.010919188759110101,-0.010919188759110101
23,23,6.0,17.0,242,0.01652892561983471,0.011676458077874098,0.004852467541960613
23,23,6.5,16.5,239,0.029288702928870293,0.012121441614246735,0.01716726131462356
23,23,7.0,16.0,337,0.008902077151335312,0.01238661393437404,-0.0034845367830387275
23,23,7.5,15.5,230,0.004347826086956522,0.012931024089608119,-0.008583198002651598
23,23,8.0,15.0,56,0.0,0.013808955239622155,-0.013808955239622155
23,23,8.5,14.5,58,0.0,0.015009454450496791,-0.015009454450496791
23,23,9.0,14.0,109,0.01834862385321101,0.016440833153469638,0.001907790699741372
23,23,9.5,13.5,129,0.007751937984496124,0.01721864485900798,-0.009466706874511857
23,23,10.0,13.0,163,0.006134969325153374,0.018142215207749224,-0.01200724588259585
23,23,10.5,12.5,108,0.0,0.01905425591023863,-0.01905425591023863
23,23,11.0,12.0,58,0.017241379310344827,0.020019947831078647,-0.0027785685207338193
23,23,12.5,10.5,35,0.0,0.022826131435534722,-0.022826131435534722
23,23,13.0,10.0,59,0.03389830508474576,0.0235701676558017,0.010328137428944062
23,23,13.5,9.5,50,0.02,0.024555408326469498,-0.004555408326469498
23,23,14.0,9.0,79,0.0,0.02536060910809929,-0.02536060910809929
23,-23,1.0,24.0,218,0.01834862385321101,0.006744380420879594,0.011604243432331417
23,-23,1.5,24.5,102,0.0,0.007925146285432507,-0.007925146285432507
23,-23,2.0,25.0,107,0.0,0.008700584389344545,-0.008700584389344545
23,-23,2.5,25.5,420,0.004761904761904762,0.008307200371791775,-0.003545295609887013
23,-23,3.0,26.0,784,0.007653061224489796,0.005370225279161278,0.002282835945328518
23,-23,3.5,26.5,517,0.0,0.002526148015825485,-0.002526148015825485
23,-23,4.0,27.0,248,0.0,0.0017124984079276318,-0.0017124984079276318
23,-23,4.5,27.5,189,0.0,0.0015634911446512022,-0.0015634911446512022
23,-23,5.0,28.0,115,0.0,0.0016153602787791267,-0.0016153602787791267
23,-23,5.5,28.5,213,0.0,0.0016988752997431772,-0.0016988752997431772
23,-23,6.0,29.0,242,0.0,0.0015572817171238247,-0.0015572817171238247
23,-23,6.5,29.5,239,0.0,0.0012340958250615878,-0.0012340958250615878
23,-23,7.0,30.0,337,0.002967359050445104,0.0008700155786747651,0.0020973434717703387
23,-23,7.5,30.5,230,0.0,0.0006755903440676217,-0.0006755903440676217
23,-23,8.0,31.0,56,0.0,0.0005834309779706486,-0.0005834309779706486
23,-23,8.5,31.5,58,0.0,0.0005773844295140628,-0.0005773844295140628
23,-23,9.0,32.0,109,0.0,0.0008016163936369074,-0.0008016163936369074
23,-23,9.5,32.5,129,0.0,0.0006597873449198703,-0.0006597873449198703
23,-23,10.0,33.0,163,0.0,0.0005748991838167887,-0.0005748991838167887
23,-23,10.5,33.5,108,0.0,0.0005151467835875135,-0.0005151467835875135
23,-23,11.0,34.0,58,0.0,0.00042055972498061513,-0.00042055972498061513
24,24,1.0,23.0,218,0.009174311926605505,0.007105835133665128,0.002068476792940377
24,24,1.5,22.5,102,0.0,0.008358054715341385,-0.008358054715341385
24,24,2.0,22.0,107,0.0,0.00936541064645592,-0.00936541064645592
24,24,2.5,21.5,420,0.016666666666666666,0.010291711168358454,0.006374955498308212
24,24,3.0,21.0,784,0.016581632653061226,0.008982734052491805,0.00759889860056942
24,24,3.5,20.5,517,0.02127659574468085,0.0069261395404624304,0.014350456204218421
24,24,4.0,20.0,248,0.012096774193548387,0.006640708949416191,0.005456065244132196
24,24,4.5,19.5,189,0.0,0.007268543200331962,-0.007268543200331962
24,24,5.0,19.0,115,0.017391304347826087,0.00838868416215455,0.009002620185671537
24,24,5.5,18.5,213,0.018779342723004695,0.009548814672690456,0.009230528050314239
24,24,6.0,18.0,242,0.012396694214876033,0.010255491408576931,0.002141202806299102
24,24,6.5,17.5,239,0.0041841004184100415,0.01062101407715917,-0.006436913658749128
24,24,7.0,17.0,337,0.020771513353115726,0.010782817112911167,0.00998869624020456
24,24,7.5,16.5,230,0.02608695652173913,0.01123918596517037,0.01484777055656876
24,24,8.0,16.0,56,0.05357142857142857,0.012046483734103384,0.04152494483732518
24,24,8.5,15.5,58,0.017241379310344827,0.013217582607641979,0.004023796702702849
24,24,9.0,15.0,109,0.03669724770642202,0.01473824032736442,0.0219590073790576
24,24,9.5,14.5,129,0.046511627906976744,0.015448702925372884,0.03106292498160386
24,24,10.0,14.0,163,0.024539877300613498,0.016337548031022994,0.008202329269590504
24,24,10.5,13.5,108,0.018518518518518517,0.017224983733575863,0.001293534784942655
24,24,11.0,13.0,58,0.06896551724137931,0.018152926280047867,0.05081259096133144
24,24,12.5,11.5,35,0.05714285714285714,0.020969803655340506,0.036173053487516635
24,24,13.0,11.0,59,0.05084745762711865,0.02183172692033713,0.02901573070678152
24,24,13.5,10.5,50,0.02,0.022737506843118437,-0.002737506843118437
24,24,14.0,10.0,79,0.0379746835443038,0.023626509406480024,0.014348174137823775
24,-24,1.0,25.0,218,0.0045871559633027525,0.006410767881266204,-0.001823611917963451
24,-24,1.5,25.5,102,0.0196078431372549,0.007718655108017602,0.011889188029237299
24,-24,2.0,26.0,107,0.0,0.008478398737541078,-0.008478398737541078
24,-24,2.5,26.5,420,0.002380952380952381,0.00785022141591405,-0.0054692690349616695
24,-24,3.0,27.0,784,0.008928571428571428,0.004816589164470262,0.004111982264101166
24,-24,3.5,27.5,517,0.0038684719535783366,0.00209700470280404,0.0017714672507742964
24,-24,4.0,28.0,248,0.008064516129032258,0.001371516329928849,0.006692999799103409
24,-24,4.5,28.5,189,0.0,0.0012508029533915474,-0.0012508029533915474
24,-24,5.0,29.0,115,0.0,0.0012991428737604642,-0.0012991428737604642
24,-24,5.5,29.5,213,0.0,0.001377038595594059,-0.001377038595594059
24,-24,6.0,30.0,242,0.004132231404958678,0.0012604921945006393,0.0028717392104580385
24,-24,6.5,30.5,239,0.0041841004184100415,0.0009857000851135125,0.003198400333296529
24,-24,7.0,31.0,337,0.008902077151335312,0.0006800482134039244,0.008222028937931388
24,-24,7.5,31.5,230,0.004347826086956522,0.0005217747157969909,0.0038260513711595306
24,-24,8.0,32.0,56,0.0,0.000448238543710274,-0.000448238543710274
24,-24,8.5,32.5,58,0.0,0.0004444958124231294,-0.0004444958124231294
24,-24,9.0,33.0,109,0.0,0.0006379406734763119,-0.0006379406734763119
24,-24,9.5,33.5,129,0.0,0.0005208683728219119,-0.0005208683728219119
24,-24,10.0,34.0,163,0.0,0.0004511201631074878,-0.0004511201631074878
24,-24,10.5,34.5,108,0.0,0.0004033390594698146,-0.0004033390594698146
24,-24,11.0,35.0,58,0.0,0.00032555583463637477,-0.00032555583463637477
25,25,1.0,24.0,218,0.0,0.006744380420879594,-0.006744380420879594
25,25,1.5,23.5,102,0.0,0.008138220567908312,-0.008138220567908312
25,25,2.0,23.0,107,0.037383177570093455,0.009144705664150632,0.028238471905942822
25,25,2.5,22.5,420,0.007142857142857143,0.009774645579992773,-0.00263178843713563
25,25,3.0,22.0,784,0.003826530612244898,0.008141711850499639,-0.004315181238254741
25,25,3.5,21.5,517,0.009671179883945842,0.005936596542601386,0.003734583341344456
25,25,4.0,21.0,248,0.004032258064516129,0.0055939256060745625,-0.0015616675415584336
25,25,4.5,20.5,189,0.005291005291005291,0.006152512148482225,-0.0008615068574769347
25,25,5.0,20.0,115,0.017391304347826087,0.007190241145507843,0.010201063202318245
25,25,5.5,19.5,213,0.014084507042253521,0.008290902184193325,0.005793604858060197
25,25,6.0,19.0,242,0.004132231404958678,0.008943646076267981,-0.004811414671309303
25,25,6.5,18.5,239,0.016736401673640166,0.009237062938321655,0.00749933873531851
25,25,7.0,18.0,337,0.02373887240356083,0.009311072092617481,0.01442780031094335
25,25,7.5,17.5,230,0.013043478260869565,0.009687109901729638,0.0033563683591399263
25,25,8.0,17.0,56,0.0,0.010420181555617499,-0.010420181555617499
25,25,8.5,16.5,58,0.0,0.011543632498448777,-0.011543632498448777
25,25,9.0,16.0,109,0.0,0.013116433287944889,-0.013116433287944889
25,25,9.5,15.5,129,0.0,0.01375788136319942,-0.01375788136319942
25,25,10.0,15.0,163,0.006134969325153374,0.014602220215311452,-0.008467250890158078
25,25,10.5,14.5,108,0.0,0.015454879265404682,-0.015454879265404682
25,25,11.0,14.0,58,0.017241379310344827,0.016333927012340786,0.0009074522980040411
25,25,12.5,12.5,35,0.0,0.019118496888223993,-0.019118496888223993
25,25,13.0,12.0,59,0.0,0.02007660025571636,-0.02007660025571636
25,25,13.5,11.5,50,0.0,0.02089803451671002,-0.02089803451671002
25,25,14.0,11.0,79,0.0379746835443038,0.021849496982355113,0.016125186561948685
25,-25,1.0,26.0,218,0.0045871559633027525,0.006102818795933218,-0.0015156628326304655
25,-25,1.5,26.5,102,0.0,0.00751855131983452,-0.00751855131983452
25,-25,2.0,27.0,107,0.009345794392523364,0.00825688095245329,0.0010889134400700745
25,-25,2.5,27.5,420,0.011904761904761904,0.007410791749417927,0.004493970155343977
25,-25,3.0,28.0,784,0.0012755102040816326,0.0043133178603940205,-0.003037807656312388
25,-25,3.5,28.5,517,0.0,0.001732766463948676,-0.001732766463948676
25,-25,4.0,29.0,248,0.0,0.0010910127109076495,-0.0010910127109076495
25,-25,4.5,29.5,189,0.0,0.0009942462036739638,-0.0009942462036739638
25,-25,5.0,30.0,115,0.0,0.001037930171083838,-0.001037930171083838
25,-25,5.5,30.5,213,0.004694835680751174,0.001108861228447477,0.0035859744523036967
25,-25,6.0,31.0,242,0.0,0.0010137485411742424,-0.0010137485411742424
25,-25,6.5,31.5,239,0.0041841004184100415,0.0007820780231682194,0.003402022395241822
25,-25,7.0,32.0,337,0.0,0.0005277566620137149,-0.0005277566620137149
25,-25,7.5,32.5,230,0.004347826086956522,0.00040007607718728794,0.003947750009769234
25,-25,8.0,33.0,56,0.0,0.000341891018948681,-0.000341891018948681
25,-25,8.5,33.5,58,0.0,0.00033967820118958544,-0.00033967820118958544
25,-25,9.0,34.0,109,0.0,0.0005047947143027965,-0.0005047947143027965
25,-25,9.5,34.5,129,0.007751937984496124,0.00040881984959204135,0.007343118134904083
25,-25,10.0,35.0,163,0.0,0.00035184440683804885,-0.00035184440683804885
26,26,1.0,25.0,218,0.0045871559633027525,0.006410767881266204,-0.001823611917963451
26,26,1.5,24.5,102,0.0,0.007925146285432507,-0.007925146285432507
26,26,2.0,24.0,107,0.0,0.008922884982629978,-0.008922884982629978
26,26,2.5,23.5,420,0.0,0.009270548739768862,-0.009270548739768862
26,26,3.0,23.0,784,0.003826530612244898,0.007361075960872807,-0.0035345453486279087
26,26,3.5,22.5,517,0.005802707930367505,0.0050588147968097805,0.0007438931335577246
26,26,4.0,22.0,248,0.004032258064516129,0.004676794979790259,-0.0006445369152741302
26,26,4.5,21.5,189,0.0,0.005168939850755435,-0.005168939850755435
26,26,5.0,21.0,115,0.0,0.006117553333047555,-0.006117553333047555
26,26,5.5,20.5,213,0.004694835680751174,0.007147713008233269,-0.0024528773274820953
26,26,6.0,20.0,242,0.004132231404958678,0.007744737229772883,-0.003612505824814205
26,26,6.5,19.5,239,0.008368200836820083,0.007974063044940286,0.0003941377918797971
26,26,7.0,19.0,337,0.002967359050445104,0.00797586856473314,-0.005008509514288035
26,26,7.5,18.5,230,0.008695652173913044,0.008280163341150512,0.0004154888327625311
26,26,8.0,18.0,56,0.017857142857142856,0.008937822375759793,0.008919320481383063
26,26,8.5,17.5,58,0.0,0.009998897958837375,-0.009998897958837375
26,26,9.0,17.0,109,0.0,0.011589342637605995,-0.011589342637605995
26,26,9.5,16.5,129,0.0,0.012161979616631565,-0.012161979616631565
26,26,10.0,16.0,163,0.018404907975460124,0.012954144524558824,0.0054507634509013
26,26,10.5,15.5,108,0.027777777777777776,0.013763728113728802,0.014014049664048974
26,26,11.0,15.0,58,0.0,0.01458508739585818,-0.01458508739585818
26,26,12.5,13.5,35,0.02857142857142857,0.01729905914924122,0.011272369422187352
26,26,13.0,13.0,59,0.01694915254237288,0.018330783003771337,-0.001381630461398456
26,26,13.5,12.5,50,0.0,0.019065938980793465,-0.019065938980793465
26,26,14.0,12.0,79,0.02531645569620253,0.020058446674693385,0.005258009021509146
26,-26,1.0,27.0,218,0.0045871559633027525,0.005818460346003482,-0.0012313043827007295
26,-26,1.5,27.5,102,0.0,0.007324633420329086,-0.007324633420329086
26,-26,2.0,28.0,107,0.0,0.008036541605823889,-0.008036541605823889
26,-26,2.5,28.5,420,0.004761904761904762,0.006989434212763033,-0.0022275294508582707
26,-26,3.0,29.0,784,0.003826530612244898,0.0038572480424306456,-3.0717430185747685e-05
26,-26,3.5,29.5,517,0.0038684719535783366,0.001425527091027873,0.0024429448625504636
26,-26,4.0,30.0,248,0.0,0.0008621167105300027,-0.0008621167105300027
26,-26,4.5,30.5,189,0.0,0.0007853808822006486,-0.0007853808822006486
26,-26,5.0,31.0,115,0.0,0.0008238478899541044,-0.0008238478899541044
26,-26,5.5,31.5,213,0.0,0.0008871171601629836,-0.0008871171601629836
26,-26,6.0,32.0,242,0.004132231404958678,0.000810152350686415,0.003322079054272263
26,-26,6.5,32.5,239,0.0,0.0006164507233405012,-0.0006164507233405012
26,-26,7.0,33.0,337,0.0,0.00040666916559862847,-0.00040666916559862847
26,-26,7.5,33.5,230,0.004347826086956522,0.00030457850682580356,0.0040432475801307185
26,-26,8.0,34.0,56,0.0,0.0002589190586067464,-0.0002589190586067464
26,-26,8.5,34.5,58,0.017241379310344827,0.000257690389207346,0.016983688921137483
26,-26,9.0,35.0,109,0.0,0.0003972098188523483,-0.0003972098188523483
27,27,1.0,26.0,218,0.009174311926605505,0.006102818795933218,0.003071493130672287
27,27,1.5,25.5,102,0.0,0.007718655108017602,-0.007718655108017602
27,27,2.0,25.0,107,0.0,0.008700584389344545,-0.008700584389344545
27,27,2.5,24.5,420,0.004761904761904762,0.008780976746322444,-0.004019071984417682
27,27,3.0,24.0,784,0.012755102040816327,0.006640077626295641,0.006115024414520686
27,27,3.5,23.5,517,0.0019342359767891683,0.004286561835239025,-0.002352325858449857
27,27,4.0,23.0,248,0.008064516129032258,0.003881088431329688,0.004183427697702569
27,27,4.5,22.5,189,0.005291005291005291,0.0043106702127757805,0.0009803350782295103
27,27,5.0,22.0,115,0.0,0.005166886569371058,-0.005166886569371058
27,27,5.5,21.5,213,0.0,0.006118795256344869,-0.006118795256344869
27,27,6.0,21.0,242,0.012396694214876033,0.0066597018239975435,0.00573699239087849
27,27,6.5,20.5,239,0.0041841004184100415,0.006833227436547249,-0.0026491270181372073
27,27,7.0,20.0,337,0.011869436201780416,0.006777837553767994,0.005091598648012422
27,27,7.5,19.5,230,0.008695652173913044,0.007019365975401312,0.0016762861985117313
27,27,8.0,19.0,56,0.017857142857142856,0.007602508376933722,0.010254634480209135
27,27,8.5,18.5,58,0.0,0.00859008967005701,-0.00859008967005701
27,27,9.0,18.0,109,0.01834862385321101,0.010167191261107137,0.008181432592103874
27,27,9.5,17.5,129,0.015503875968992248,0.01067280171378311,0.004831074255209138
27,27,10.0,17.0,163,0.018404907975460124,0.011407229334980624,0.0069976786404794995
27,27,10.5,16.5,108,0.009259259259259259,0.012167327737694831,-0.002908068478435572
27,27,11.0,16.0,58,0.0,0.012924601331822307,-0.012924601331822307
27,27,12.5,14.5,35,0.08571428571428572,0.015535083534280344,0.07017920218000537
27,27,13.0,14.0,59,0.03389830508474576,0.016617803485227147,0.017280501599518616
27,27,13.5,13.5,50,0.0,0.017267278486958387,-0.017267278486958387
27,27,14.0,13.0,79,0.02531645569620253,0.01828017089716197,0.00703628479904056
27,-27,1.0,28.0,218,0.0045871559633027525,0.005555738195923629,-0.0009685822326208765
27,-27,1.5,28.5,102,0.0,0.007136702889457931,-0.007136702889457931
27,-27,2.0,29.0,107,0.009345794392523364,0.007817848997962592,0.0015279453945607722
27,-27,2.5,29.5,420,0.0,0.006586464612578078,-0.006586464612578078
27,-27,3.0,30.0,784,0.003826530612244898,0.0034451082384060064,0.00038142237383889145
27,-27,3.5,30.5,517,0.0019342359767891683,0.0011678888675891945,0.0007663471091999738
27,-27,4.0,31.0,248,0.0,0.0006767983893347832,-0.0006767983893347832
27,-27,4.5,31.5,189,0.0,0.0006166242592143581,-0.0006166242592143581
27,-27,5.0,32.0,115,0.0,0.0006497385388334904,-0.0006497385388334904
27,-27,5.5,32.5,213,0.0,0.0007051541841743269,-0.0007051541841743269
27,-27,6.0,33.0,242,0.0,0.0006433972444250455,-0.0006433972444250455
27,-27,6.5,33.5,239,0.0,0.0004827522059423918,-0.0004827522059423918
27,-27,7.0,34.0,337,0.0,0.0003111678181489624,-0.0003111678181489624
27,-27,7.5,34.5,230,0.0,0.00023024504857594848,-0.00023024504857594848
27,-27,8.0,35.0,56,0.0,0.000194705023370066,-0.000194705023370066
28,28,1.0,27.0,218,0.01834862385321101,0.005818460346003482,0.012530163507207528
28,28,1.5,26.5,102,0.0,0.00751855131983452,-0.00751855131983452
28,28,2.0,26.0,107,0.009345794392523364,0.008478398737541078,0.0008673956549822854
28,28,2.5,25.5,420,0.002380952380952381,0.008307200371791775,-0.005926247990839394
28,28,3.0,25.0,784,0.006377551020408163,0.005977179944763974,0.00040037107564418976
28,28,3.5,24.5,517,0.009671179883945842,0.003612475255615632,0.006058704628330211
28,28,4.0,24.0,248,0.004032258064516129,0.0031972572731010346,0.0008350007914150943
28,28,4.5,23.5,189,0.005291005291005291,0.0035689052484875264,0.0017221000425177643
28,28,5.0,23.0,115,0.017391304347826087,0.0043324199381740815,0.013058884409652007
28,28,5.5,22.5,213,0.014084507042253521,0.005201390619313062,0.00888311642294046
28,28,6.0,22.0,242,0.008264462809917356,0.0056869814513511915,0.002577481358566164
28,28,6.5,21.5,239,0.008368200836820083,0.005812943310392024,0.002555257526428059
28,28,7.0,21.0,337,0.01483679525222552,0.0057143145469897415,0.009122480705235778
28,28,7.5,20.5,230,0.021739130434782608,0.00590202736430214,0.015837103070480467
28,28,8.0,20.0,56,0.017857142857142856,0.006413269408137816,0.01144387344900504
28,28,8.5,19.5,58,0.0,0.007319758906162722,-0.007319758906162722
28,28,9.0,19.0,109,0.027522935779816515,0.008856663205569909,0.018666272574246606
28,28,9.5,18.5,129,0.031007751937984496,0.009298307569587029,0.021709444368397467
28,28,10.0,18.0,163,0.024539877300613498,0.009971449718608558,0.01456842758200494
28,28,10.5,17.5,108,0.009259259259259259,0.010677489410970978,-0.001418230151711719
28,28,11.0,17.0,58,0.017241379310344827,0.01136661746653137,0.0058747618438134575
28,28,12.5,15.5,35,0.05714285714285714,0.013846533514155655,0.043296323628701484
28,28,13.0,15.0,59,0.0847457627118644,0.014958285866297867,0.06978747684556653
28,28,13.5,14.5,50,0.04,0.01552474854538484,0.02447525145461516
28,28,14.0,14.0,79,0.02531645569620253,0.016538821860040017,0.008777633836162514
28,-28,1.0,29.0,218,0.0045871559633027525,0.005312824325587128,-0.0007256683622843757
28,-28,1.5,29.5,102,0.0,0.006954569448973847,-0.006954569448973847
28,-28,2.0,30.0,107,0.0,0.0076012296838240765,-0.0076012296838240765
28,-28,2.5,30.5,420,0.007142857142857143,0.006202014148949119,0.0009408429939080235
28,-28,3.0,31.0,784,0.00510204081632653,0.003073602488137944,0.002028438328188586
28,-28,3.5,31.5,517,0.0038684719535783366,0.0009530478405466945,0.002915424113031642
28,-28,4.0,32.0,248,0.0,0.0005279091296513039,-0.0005279091296513039
28,-28,4.5,32.5,189,0.0,0.000481271547861496,-0.000481271547861496
28,-28,5.0,33.0,115,0.017391304347826087,0.0005092005912072411,0.016882103756618846
28,-28,5.5,33.5,213,0.004694835680751174,0.0005569465724175312,0.004137889108333643
28,-28,6.0,34.0,242,0.0,0.0005078059436123267,-0.0005078059436123267
28,-28,6.5,34.5,239,0.0041841004184100415,0.00037563273740765467,0.0038084676810023867
28,-28,7.0,35.0,337,0.002967359050445104,0.00023644308728881924,0.0027309159631562848
29,29,1.0,28.0,218,0.01834862385321101,0.005555738195923629,0.012792885657287381
